,Text,Username,Unnamed: 0,Datetime,polarity
136,"Can't believe I even have to say this, but the noise is just FUD. The underlying thesis hasn't changed at all.

Central banks are printing trillions of dollars. Authoritarian regimes are only becoming more aggressive. 

Bitcoin is the peaceful solution. I'm as bullish as ever.",APompliano,39903,2021-05-24 00:26:35+00:00,Neutral
137,"If this tweet gets 5,000 likes then I'll fly to NYC and throw a massive pizza party on Saturday for Bitcoin Pizza day.

Everyone will be invited. I'll buy 100 pizzas and we'll have an absolute blast celebrating somewhere.

Internet do your thing 😉",APompliano,40100,2021-05-20 22:00:55+00:00,Neutral
138,"My conversation with @FelixOHartmann is now on YouTube.

- yield farming
- ponzinomics
- rug pulls
- fair launches
- AMMs
- DAOs
- metaverse
- VR/AR
- Aave restricted pool
- buy &amp; burn mechanisms

Lots of information here. Enjoy!  

https://t.co/peMMBfD864",APompliano,40113,2021-05-20 13:10:10+00:00,Positive
139,@PixieAWDboosted I haven't sold any bitcoin in years. Treat it as my reserve asset.,APompliano,40315,2021-05-16 21:01:53+00:00,Neutral
140,"Cooking up some absolute 🔥🔥🔥 right now.

Coming to a city near you. Will announce it Tuesday.",APompliano,40394,2021-05-14 16:59:13+00:00,Neutral
141,@Abbasshaikh42 Analysis by @WClementeIII who is absolutely killing it. Highly suggest following him!,APompliano,40408,2021-05-14 14:49:08+00:00,Neutral
142,"[NEW POST] What Happened To Bitcoin When Elon Tweeted

This is a play-by-play analysis from @WClementeIII of the on-chain metrics before and after Elon tweeted. 

Absolute must read.
https://t.co/6tbGOymKx2",APompliano,40411,2021-05-14 13:56:37+00:00,Neutral
143,"@JackMallers You are an absolute savage, sir! 🔥🔥",APompliano,40491,2021-05-12 14:11:30+00:00,Neutral
144,"Do you want your child to learn critical thinking? Problem solving skills? Independent thought? Leadership?

They aren't acquiring these skills in traditional school. Arm them with the skills necessary for the future.

Sign them up at Synthesis: https://t.co/c7PxsXr9t3",APompliano,40532,2021-05-11 12:55:28+00:00,Neutral
145,"Our children are forced to sit still, be quiet, and simply do what they are told in school.

We tell them what to think, rather than teach them how to think.

Synthesis does the exact opposite. Children learn problem solving and critical thinking skills. 

https://t.co/c7PxsXr9t3",APompliano,40536,2021-05-11 12:55:26+00:00,Neutral
146,"It is @MrBeast birthday today.

It would be an absolute travesty if all of you harassed him today with great birthday memes in the comments. 

Please don’t do that 😉",APompliano,40629,2021-05-07 16:29:51+00:00,Positive
147,"My goal this year is to help 10,000 people get hired in the bitcoin and crypto industry.

We're making really solid progress, but have a lot more work to do. 

The third cohort of the training course starts Tuesday. Sign up here: https://t.co/lhvVavVOZX https://t.co/OzKJlslEvM",APompliano,40633,2021-05-07 14:51:53+00:00,Neutral
148,"My conversation with @ajt is now on YouTube.

- digital ecosystems
- virtual horse racing
- stud farms
- various investment strategies
- the metaverse

Want to learn about the wild world of digital horse racing? This one is for you.

https://t.co/1UnyEf2Bup",APompliano,40640,2021-05-07 12:14:46+00:00,Neutral
149,"The Opera browser has approximately 1/10th of the internet users in the world. 

They are almost exclusively outside of the western, developed world. It is cool to see companies like @unstoppableweb bringing solutions to these users.

Here is an overview.

https://t.co/BIS1nxn3hk",APompliano,40872,2021-04-28 12:45:50+00:00,Neutral
150,"Bitcoiners are willing to be perceived as wrong in public for long periods of time. 

We have been saying that bitcoin mining will be large solution for global warming issues.

Gas flare capture for mining is a drastically undervalued activity.

https://t.co/BnFTSuGGEK",APompliano,40884,2021-04-27 18:06:20+00:00,Neutral
151,"@TurnerNovak @patrick_oshag Bitcoin’s on-chain transaction volume was more than Apple Pay/Venmo/PayPal’s annual transaction volume.

It will do about 40-50% of Visa/MasterCard this year and market cap has grown 200% CAGR for a decade. 

Absolute beast.",APompliano,40932,2021-04-26 02:50:21+00:00,Neutral
152,@JBB561 @SBF_Alameda Wall Street would hate this but Sam is probably one of the best traders in the world. Absolutely blew away most funds' returns over the last few years.,APompliano,40951,2021-04-25 18:51:20+00:00,Neutral
153,@micsolana billionaires are expensive,APompliano,40976,2021-04-24 15:23:57+00:00,Negative
154,"@TheStalwart @knlae_ @starkness @nlw Thanks for promoting my work, Joe!

For those that are new here, Joe has been wrong about bitcoin for almost a decade and if you listened to him you would have sold your bitcoin.

Sign up here to get the anti-Joe content: https://t.co/29uk453dzh 

Example: https://t.co/dN5JsEcm8f",APompliano,40981,2021-04-24 13:57:46+00:00,Neutral
155,"@AlexCartaz Taking more money from anyone doesn't redistribute it to anyone else. T

he government has taken in record federal income tax revenue every year since 2011, yet the wealth inequality gap got much wider.

Tell them to stop printing money and you'll solve wealth inequality faster.",APompliano,41016,2021-04-22 19:19:40+00:00,Neutral
156,"My conversation with @CBarraford is now on YouTube.

- THORchain
- How it works
- Cross-chain swap importance
- ShapeShift adoption
- Decentralization impact

This one is a little more technical, but absolutely fascinating. Enjoy!

https://t.co/o9uoAbqypJ",APompliano,41029,2021-04-22 12:26:22+00:00,Neutral
157,"“Gold invites violence.”

This is an absolute savage takedown of gold from @michael_saylor as he clearly explains why gold is inferior to bitcoin🔥 (h/t @NeilJacobs) https://t.co/6mgO68mIEf",APompliano,41034,2021-04-21 21:07:50+00:00,Neutral
158,"One interesting read is @draecomino on the metaverse.

Check it out: https://t.co/Vh4H0KFIKE",APompliano,41038,2021-04-21 20:02:26+00:00,Positive
159,"The traditional school system is not fulfilling their obligation to society. 

We need more innovators, entrepreneurs, scientists, and problem solvers.

@synthesischool is doing this today for hundreds of kids.

Enroll your child: https://t.co/80bBYejka6",APompliano,41174,2021-04-16 21:41:45+00:00,Neutral
160,"Your child can learn critical thinking skills, problem solving skills, independent thought, leadership, teamwork, and what it is like to fail.

Look out for them. Prepare them. Set them up to succeed.

Enroll your child: https://t.co/80bBYejka6",APompliano,41175,2021-04-16 21:41:44+00:00,Neutral
161,"Millions of children are being set up for failure. 

Rather than teach rote memorization in an attempt to pass a standardized test, we should teach critical thinking and problem solving skills.

This is what @synthesischool does. 

Enroll your child: https://t.co/80bBYejka6",APompliano,41177,2021-04-16 21:41:44+00:00,Neutral
162,@NathanBLawrence Lol ok only the people trying to build a better solution can complain then. Glad we agree 😉,APompliano,41198,2021-04-15 19:16:02+00:00,Positive
163,"4/ So how much do I owe in taxes on gains if I sold?

If you held for &lt; 1 yr, you pay according to your tax bracket.

If you held for &gt; 1 yr (as a single filer): 

- 0% if your income &lt; $40k

- 15% if income was between $40k and $441,450

- 20% if your income &gt; $441,450",APompliano,41232,2021-04-14 22:54:41+00:00,Neutral
164,"New episode with @MetaKovan is live!

- virtual worlds
- digital goods
- identity
- pseudonymity
- contrarian investing
- asymmetric markets
- digital museums
- the Donald Trump of the metaverse

This one was fun. Enjoy!

https://t.co/mXFDrupK9b",APompliano,41252,2021-04-14 12:31:30+00:00,Neutral
165,"My conversation with @MetaKovan is now on YouTube.

- virtual worlds
- digital goods
- identity
- pseudonymity
- contrarian investing
- asymmetric markets
- digital museums
- the Donald Trump of the metaverse

This one was fun. Enjoy!

https://t.co/q40QQZluOB",APompliano,41253,2021-04-14 12:29:51+00:00,Neutral
166,"My wife (@polina_marinova) is locked out of her Twitter account and she won't leave me alone.

She keeps asking me to tweet #FreePolina so I'm tweeting it solely to get my sanity back.

She also said, go to https://t.co/nTBPb5NOXm 😂",APompliano,41276,2021-04-13 23:26:38+00:00,Neutral
167,"My conversation with Public Rec CEO Zach Goldstein is now on YouTube.

He was a solo founder for 3.5 years and built his company into 7-figures before hiring a single employee. This story is awesome.

Enjoy!

https://t.co/RUK5NXsYIf",APompliano,41315,2021-04-12 12:38:04+00:00,Neutral
168,"New episode with Public Rec CEO Zach Goldstein is live!

He was a solo founder for 3.5 years and built his company into 7-figures before hiring a single employee. This story is awesome.

Enjoy!

https://t.co/J4DHwQYPRe",APompliano,41316,2021-04-12 12:37:38+00:00,Neutral
169,@thatwhathesayed I know. We’re trying to figure out a solution for this,APompliano,41329,2021-04-11 22:51:08+00:00,Neutral
170,"5/ To solve the problem for candidates who lack foundational knowledge, we created an Intro to Crypto course.

The first cohort was 35 people &amp; we hand-fed HR teams with competent, educated candidates.

Numerous people were hired already and many others are in interview process.",APompliano,41337,2021-04-11 22:39:16+00:00,Neutral
171,"1/ First, I had to find a team to help me. This is where @CJSakamoto15 comes into the story.

Colton kept sending me great memes (seriously!). We got to know each other, I pitched him on the idea, and he agreed to be CEO of the employment efforts.

Solid team ✅",APompliano,41341,2021-04-11 22:39:15+00:00,Neutral
172,@TylerrKnightt @BitcoinCameron That is directionally the idea. The job board is already the top job candidate referrer to many of the top companies in the space. The big challenge for many companies though is people don't know bitcoin/crypto deeply. We're trying to solve that in a crash course so they got job,APompliano,41397,2021-04-09 15:37:40+00:00,Neutral
173,"There is an energy revolution underway in the United States.

Bitcoin mining solves a number of climate issues, while also creating a more profitable model.

Don’t blink. This is happening FAST https://t.co/ly8sQApoNq",APompliano,41450,2021-04-08 13:08:29+00:00,Neutral
174,"Our schools brainwash our kids with memorization simply to pass standardized tests.

It is time we teach children critical thinking and problem solving. 

That is exactly what @synthesischool  is doing. Over 1,000 kids have signed up.

Sign yours up here: https://t.co/Vkc6YGszeR",APompliano,41464,2021-04-07 23:25:37+00:00,Neutral
175,@micsolana https://t.co/kLkPZTxlzF,APompliano,41485,2021-04-07 11:34:06+00:00,Neutral
176,"BREAKING: Coinbase just reported 56 million users, $335 billion in trading volume, and $1.8 billion in revenue for Q1.

What an absolute beast of a company.",APompliano,41496,2021-04-06 20:19:06+00:00,Neutral
177,"@patrick_oshag @austin_rief @HarryStebbings @joshbuckley Solve problems for founders and you’ll never have an issue with deal flow or access.

This can take so many different forms. Everyone in this thread is doing it in unique and authentic ways (which is why they are all working)",APompliano,41532,2021-04-05 14:52:47+00:00,Neutral
178,"The first pieces from the @murdabeatz_ x @rekodi_i collab sold out in seconds.

This Magma ASTRO CUBEZ is now up for auction. Ends in one hour.

Bang bang! Murda on the beat...

https://t.co/WYrrgPuRSk",APompliano,41634,2021-04-02 00:10:38+00:00,Neutral
179,"@The_M_Cee Yes, humans can't be unbiased when writing about other humans. Someone should develop a solution for this immediately! 😂",APompliano,41766,2021-03-28 16:25:23+00:00,Neutral
180,Entrepreneurs and problem solvers are undefeated https://t.co/4Kz0kH1VmS,APompliano,41782,2021-03-27 22:07:17+00:00,Neutral
181,@MIT1991_2 @synthesischool So cool to see many of the parents who have kids in the program messaging me this morning. Who knew there was such a big overlap between problem solvers and bitcoiners :),APompliano,41889,2021-03-24 13:21:55+00:00,Neutral
